alias,categories,display_phone,image_url,is_closed,location,name,price,rating,review_count,transactions,url,lat,long
chez-beesen-san-francisco-3,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'mexican', 'title': 'Mexican'}]",(415) 773-1220,https://s3-media1.fl.yelpcdn.com/bphoto/1fOZTeEP8C12LYFfwu-XWQ/o.jpg,False,"{'address1': '200 Pine St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94104', 'country': 'US', 'state': 'CA', 'display_address': ['200 Pine St', 'San Francisco, CA 94104']}",Chez Beesen,$,4.0,413,"['pickup', 'delivery']",https://www.yelp.com/biz/chez-beesen-san-francisco-3?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.792262583327, -122.40055496438
ideale-san-francisco,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'pizza', 'title': 'Pizza'}]",(415) 391-4129,https://s3-media1.fl.yelpcdn.com/bphoto/DCF9XUhNKzO3eecItsPeWg/o.jpg,False,"{'address1': '1309 Grant Ave', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['1309 Grant Ave', 'San Francisco, CA 94133']}",Ideale,$$,4.0,674,[],https://www.yelp.com/biz/ideale-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.799001, -122.407311
tanpopo-san-francisco,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'soup', 'title': 'Soup'}]",(415) 346-7132,https://s3-media2.fl.yelpcdn.com/bphoto/ZKuQhUaI79Ynic7P0OgE6w/o.jpg,False,"{'address1': '1740 Buchanan St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94115', 'country': 'US', 'state': 'CA', 'display_address': ['1740 Buchanan St', 'San Francisco, CA 94115']}",Tanpopo,$$,3.5,1342,[],https://www.yelp.com/biz/tanpopo-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.785897, -122.4296553
la-oaxaqueña-san-francisco-2,"[{'alias': 'mexican', 'title': 'Mexican'}]",(415) 621-5446,https://s3-media3.fl.yelpcdn.com/bphoto/1Xc3exnamBoQMqgJKJKcqA/o.jpg,False,"{'address1': '2128 Mission St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['2128 Mission St', 'San Francisco, CA 94110']}",La Oaxaqueña,$,4.0,484,['pickup'],https://www.yelp.com/biz/la-oaxaque%C3%B1a-san-francisco-2?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.76288, -122.41974
cafe-la-flore-san-francisco-3,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'salad', 'title': 'Salad'}]",(415) 386-2814,https://s3-media2.fl.yelpcdn.com/bphoto/ofuUw_pgaxkBhyTcTA7B4Q/o.jpg,False,"{'address1': '1032 Clement St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94118', 'country': 'US', 'state': 'CA', 'display_address': ['1032 Clement St', 'San Francisco, CA 94118']}",Cafe La Flore,$,4.0,337,"['pickup', 'delivery']",https://www.yelp.com/biz/cafe-la-flore-san-francisco-3?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.7827709595657, -122.470544639881
per-diem-san-francisco,"[{'alias': 'newamerican', 'title': 'American (New)'}]",(415) 989-0300,https://s3-media2.fl.yelpcdn.com/bphoto/fasctoQ1g492MXj4AZ3CuA/o.jpg,False,"{'address1': '43 Sutter St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94104', 'country': 'US', 'state': 'CA', 'display_address': ['43 Sutter St', 'San Francisco, CA 94104']}",Per Diem,$$,4.0,639,[],https://www.yelp.com/biz/per-diem-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.79014, -122.401396
hoffmanns-grill-and-rotisserie-san-francisco,"[{'alias': 'newamerican', 'title': 'American (New)'}]",(415) 374-7479,https://s3-media2.fl.yelpcdn.com/bphoto/PTgoDWykx5yC42JzNSAUdQ/o.jpg,False,"{'address1': '1000 Guerrero St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['1000 Guerrero St', 'San Francisco, CA 94110']}",Hoffmann's Grill & Rotisserie,$$,4.5,198,"['pickup', 'restaurant_reservation']",https://www.yelp.com/biz/hoffmanns-grill-and-rotisserie-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.7549706, -122.4235001
benders-bar-and-grill-san-francisco,"[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",(415) 824-1800,https://s3-media2.fl.yelpcdn.com/bphoto/22Uppap4FO40s4WzuKUPww/o.jpg,False,"{'address1': '806 S Van Ness Ave', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['806 S Van Ness Ave', 'San Francisco, CA 94110']}",Bender's Bar and Grill,$,4.0,420,[],https://www.yelp.com/biz/benders-bar-and-grill-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.7601948, -122.4171804
lunchpad-san-francisco,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",(415) 522-6647,https://s3-media1.fl.yelpcdn.com/bphoto/Tkv2goGgU6wQ7QABW20x0A/o.jpg,False,"{'address1': '581 Hayes St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94102', 'country': 'US', 'state': 'CA', 'display_address': ['581 Hayes St', 'San Francisco, CA 94102']}",Lunchpad,$$,4.5,260,['pickup'],https://www.yelp.com/biz/lunchpad-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.7764228939965, -122.425947971642
cheung-hing-san-francisco,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'bbq', 'title': 'Barbeque'}]",(415) 665-3271,https://s3-media2.fl.yelpcdn.com/bphoto/otmJXErWWhlr1rn4gaaD1Q/o.jpg,False,"{'address1': '2339 Noriega St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94122', 'country': 'US', 'state': 'CA', 'display_address': ['2339 Noriega St', 'San Francisco, CA 94122']}",Cheung Hing,$,4.0,570,[],https://www.yelp.com/biz/cheung-hing-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.75343, -122.48892
chong-qing-xiao-mian-san-francisco,"[{'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'szechuan', 'title': 'Szechuan'}]",(415) 983-0888,https://s3-media2.fl.yelpcdn.com/bphoto/Mz6D2a_ZJCTSX5mwZ9feJw/o.jpg,False,"{'address1': '915 Kearny St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['915 Kearny St', 'San Francisco, CA 94133']}",Chong Qing Xiao Mian,$$,4.0,475,[],https://www.yelp.com/biz/chong-qing-xiao-mian-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.796386, -122.4053411
cigar-bar-and-grill-san-francisco,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'tobaccoshops', 'title': 'Tobacco Shops'}]",(415) 398-0850,https://s3-media2.fl.yelpcdn.com/bphoto/YAwogju4CmgTHNofwgUCvw/o.jpg,False,"{'address1': '850 Montgomery St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['850 Montgomery St', 'San Francisco, CA 94133']}",Cigar Bar & Grill,$$,3.5,797,[],https://www.yelp.com/biz/cigar-bar-and-grill-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.7970048, -122.4035724
pampanguena-cuisine-san-francisco,"[{'alias': 'filipino', 'title': 'Filipino'}]",(415) 586-8899,https://s3-media2.fl.yelpcdn.com/bphoto/GIq1QrViiaYheFBVp4bwiQ/o.jpg,False,"{'address1': '4441 Mission St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94112', 'country': 'US', 'state': 'CA', 'display_address': ['4441 Mission St', 'San Francisco, CA 94112']}",Pampanguena Cuisine,$$,4.0,276,[],https://www.yelp.com/biz/pampanguena-cuisine-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.7270576, -122.4327544
the-pots-san-francisco,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'hotpot', 'title': 'Hot Pot'}, {'alias': 'seafood', 'title': 'Seafood'}]",(415) 682-7889,https://s3-media1.fl.yelpcdn.com/bphoto/CoPKPvLrm9nuCbxitIc9SQ/o.jpg,False,"{'address1': '2652 Judah St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94122', 'country': 'US', 'state': 'CA', 'display_address': ['2652 Judah St', 'San Francisco, CA 94122']}",The Pot's,$$,4.0,628,[],https://www.yelp.com/biz/the-pots-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.76129, -122.49071
southern-comfort-kitchen-san-francisco,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'cajun', 'title': 'Cajun/Creole'}]",(510) 549-6155,https://s3-media1.fl.yelpcdn.com/bphoto/bMV9_E1FBNFCBNeCDaxuDw/o.jpg,False,"{'address1': '', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94102', 'country': 'US', 'state': 'CA', 'display_address': ['San Francisco, CA 94102']}",Southern Comfort Kitchen,$$,4.5,193,[],https://www.yelp.com/biz/southern-comfort-kitchen-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.78298, -122.41427
nectar-wine-lounge-san-francisco,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",(415) 345-1377,https://s3-media2.fl.yelpcdn.com/bphoto/U0RDCGPDzC5afLpRr8fbnQ/o.jpg,False,"{'address1': '3330 Steiner St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94123', 'country': 'US', 'state': 'CA', 'display_address': ['3330 Steiner St', 'San Francisco, CA 94123']}",Nectar Wine Lounge,$$,4.0,471,[],https://www.yelp.com/biz/nectar-wine-lounge-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.8001656, -122.4375265
the-boardroom-san-francisco,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",(415) 982-8898,https://s3-media3.fl.yelpcdn.com/bphoto/B0P-oTuLvdgfqE0OR1rKiA/o.jpg,False,"{'address1': '1600 Powell St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['1600 Powell St', 'San Francisco, CA 94133']}",The Boardroom,$,4.0,399,['pickup'],https://www.yelp.com/biz/the-boardroom-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.79945, -122.41051
kufuya-japanese-restaurant-san-francisco,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",(415) 668-8699,https://s3-media3.fl.yelpcdn.com/bphoto/pWGPBSIP_PdhzkcFMVfErA/o.jpg,False,"{'address1': '7001 Geary Blvd', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94121', 'country': 'US', 'state': 'CA', 'display_address': ['7001 Geary Blvd', 'San Francisco, CA 94121']}",Kufuya Japanese Restaurant,$$,4.0,458,[],https://www.yelp.com/biz/kufuya-japanese-restaurant-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.7794369, -122.4944874
ellas-american-kitchen-san-francisco,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",(415) 441-5669,https://s3-media1.fl.yelpcdn.com/bphoto/Bx-oWkdIQApan1QfkxJqng/o.jpg,False,"{'address1': '500 Presidio Ave', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94115', 'country': 'US', 'state': 'CA', 'display_address': ['500 Presidio Ave', 'San Francisco, CA 94115']}",Ella's American Kitchen,$$,3.5,988,['pickup'],https://www.yelp.com/biz/ellas-american-kitchen-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.7871262282133, -122.446709945798
handy-deli-san-francisco,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",(415) 681-3323,https://s3-media4.fl.yelpcdn.com/bphoto/t1ViJ8YXwBFtvk-qenH2Rw/o.jpg,False,"{'address1': '1815 Irving St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94122', 'country': 'US', 'state': 'CA', 'display_address': ['1815 Irving St', 'San Francisco, CA 94122']}",Handy Deli,$,4.5,177,"['pickup', 'delivery']",https://www.yelp.com/biz/handy-deli-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.7635545, -122.4774885
plutos-san-francisco-6,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}]",(415) 775-8867,https://s3-media3.fl.yelpcdn.com/bphoto/kmwKmERs7Mzo3mhJtA-fFA/o.jpg,False,"{'address1': '3258 Scott St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94123', 'country': 'US', 'state': 'CA', 'display_address': ['3258 Scott St', 'San Francisco, CA 94123']}",Pluto's,$,4.0,645,[],https://www.yelp.com/biz/plutos-san-francisco-6?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.80003, -122.44083
mixt-san-francisco-8,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'newamerican', 'title': 'American (New)'}]",(415) 296-8009,https://s3-media4.fl.yelpcdn.com/bphoto/FUQUaoAuNXdx6QjtAk1M1Q/o.jpg,False,"{'address1': '120 Sansome St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94104', 'country': 'US', 'state': 'CA', 'display_address': ['120 Sansome St', 'San Francisco, CA 94104']}",Mixt,$$,3.5,802,[],https://www.yelp.com/biz/mixt-san-francisco-8?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.7916269, -122.4007669
fable-san-francisco,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",(415) 590-2404,https://s3-media2.fl.yelpcdn.com/bphoto/HjnuWxd5l3cT_D57nDBU-Q/o.jpg,False,"{'address1': '558 Castro St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['558 Castro St', 'San Francisco, CA 94114']}",Fable,$$,4.0,407,['restaurant_reservation'],https://www.yelp.com/biz/fable-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.759958, -122.435089
ploy-ii-san-francisco,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'noodles', 'title': 'Noodles'}]",(415) 387-9224,https://s3-media2.fl.yelpcdn.com/bphoto/QsaXuufxdtGqQ19u3ikynw/o.jpg,False,"{'address1': '1770 Haight St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94117', 'country': 'US', 'state': 'CA', 'display_address': ['1770 Haight St', 'San Francisco, CA 94117']}",Ploy II,$$,3.5,648,"['pickup', 'delivery']",https://www.yelp.com/biz/ploy-ii-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.76972, -122.45138
roti-indian-bistro-san-francisco,"[{'alias': 'indpak', 'title': 'Indian'}]",(415) 665-7684,https://s3-media4.fl.yelpcdn.com/bphoto/_fAEjF4kqQ4Sj8gV-79Aaw/o.jpg,False,"{'address1': '53 W Portal Ave', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94127', 'country': 'US', 'state': 'CA', 'display_address': ['53 W Portal Ave', 'San Francisco, CA 94127']}",Roti Indian Bistro,$$,4.0,675,[],https://www.yelp.com/biz/roti-indian-bistro-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.7401922, -122.4662449
kazan-san-francisco,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'soup', 'title': 'Soup'}]",(415) 282-2001,https://s3-media4.fl.yelpcdn.com/bphoto/gthucxpm2SflVzzvCtSyfQ/o.jpg,False,"{'address1': '2809 24th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['2809 24th St', 'San Francisco, CA 94110']}",Kazan,$$,4.0,323,[],https://www.yelp.com/biz/kazan-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.7526397705078, -122.408447265625
irving-subs-san-francisco-4,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'delis', 'title': 'Delis'}]",(415) 566-3155,https://s3-media2.fl.yelpcdn.com/bphoto/1yXDZJmr62xhhOEk7MMakw/o.jpg,False,"{'address1': '1298 12th Ave', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94122', 'country': 'US', 'state': 'CA', 'display_address': ['1298 12th Ave', 'San Francisco, CA 94122']}",Irving Subs,$,4.5,216,"['pickup', 'delivery']",https://www.yelp.com/biz/irving-subs-san-francisco-4?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.76405, -122.46933
baby-blues-bbq-san-francisco-2,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",(415) 896-4250,https://s3-media4.fl.yelpcdn.com/bphoto/9h6xUbogvLLwsd81ZmOjtA/o.jpg,False,"{'address1': '3149 Mission St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['3149 Mission St', 'San Francisco, CA 94110']}",Baby Blues BBQ,$$,3.5,1020,"['pickup', 'delivery']",https://www.yelp.com/biz/baby-blues-bbq-san-francisco-2?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.74687, -122.41878
hong-kong-clay-pot-restaurant-san-francisco,"[{'alias': 'chinese', 'title': 'Chinese'}]",(415) 989-2638,https://s3-media1.fl.yelpcdn.com/bphoto/3vc5XKChn9TJjP3j3GbJXw/o.jpg,False,"{'address1': '960 Grant Ave', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94108', 'country': 'US', 'state': 'CA', 'display_address': ['960 Grant Ave', 'San Francisco, CA 94108']}",Hong Kong Clay Pot Restaurant,$$,4.0,737,"['pickup', 'delivery']",https://www.yelp.com/biz/hong-kong-clay-pot-restaurant-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.79588, -122.40649
suzu-noodle-house-san-francisco,"[{'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'ramen', 'title': 'Ramen'}]",(415) 346-5083,https://s3-media2.fl.yelpcdn.com/bphoto/YccHNNGtqJ7lMh6EXNIMrA/o.jpg,False,"{'address1': '1825 Post St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94115', 'country': 'US', 'state': 'CA', 'display_address': ['1825 Post St', 'San Francisco, CA 94115']}",Suzu Noodle House,$$,3.0,1371,[],https://www.yelp.com/biz/suzu-noodle-house-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.7849731445312, -122.431854248047
tortas-los-picudos-san-francisco,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",(415) 824-4199,https://s3-media1.fl.yelpcdn.com/bphoto/8bvupj8rXXLOGuvfgqvsEw/o.jpg,False,"{'address1': '2969 24th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['2969 24th St', 'San Francisco, CA 94110']}",Tortas Los Picudos,$,4.5,262,['pickup'],https://www.yelp.com/biz/tortas-los-picudos-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.75254, -122.41135
