"business_id","date","description"
82563,"20170630","Unclean or unsanitary food contact surfaces  [ date violation corrected: 5/15/2018 ]"
82563,"20170630","Unclean or degraded floors walls or ceilings  [ date violation corrected: 5/15/2018 ]"
82563,"20170630","Insufficient hot water or running water  [ date violation corrected: 5/15/2018 ]"
82563,"20160311","Unclean or degraded floors walls or ceilings  [ date violation corrected: 3/29/2016 ]"
82563,"20160311","Unapproved or unmaintained equipment or utensils  [ date violation corrected: 3/29/2016 ]"
82563,"20160311","High risk food holding temperature   [ date violation corrected: 3/29/2016 ]"
82563,"20160311","Improper food storage  [ date violation corrected: 3/29/2016 ]"
82563,"20160311","Foods not protected from contamination  [ date violation corrected: 3/29/2016 ]"
82578,"20170123","Low risk vermin infestation"
82578,"20170123","Noncompliance with HAACP plan or variance"
82635,"20180724","Wiping cloths not clean or properly stored or inadequate sanitizer"
82635,"20171204","Improper storage of equipment utensils or linens  [ date violation corrected: 12/4/2017 ]"
82635,"20171204","Unclean or degraded floors walls or ceilings  [ date violation corrected: 7/24/2018 ]"
82635,"20161114","High risk food holding temperature   [ date violation corrected: 12/13/2016 ]"
82636,"20170202","Insufficient hot water or running water  [ date violation corrected: 2/2/2016 ]"
82636,"20170202","Unapproved or unmaintained equipment or utensils"
82636,"20150812","Improper thawing methods   [ date violation corrected: 9/15/2015 ]"
82636,"20150812","Improper cooling methods  [ date violation corrected: 9/15/2015 ]"
82653,"20170926","Improper or defective plumbing"
82653,"20170926","Unapproved or unmaintained equipment or utensils"
82655,"20180514","Inadequate ventilation or lighting  [ date violation corrected: 5/25/2018 ]"
82655,"20180514","Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 5/14/2018 ]"
82655,"20180514","Improper or defective plumbing  [ date violation corrected: 5/25/2018 ]"
82655,"20180514","Improper thawing methods   [ date violation corrected: 5/14/2018 ]"
82655,"20180514","Permit license or inspection report not posted  [ date violation corrected: 5/25/2018 ]"
82655,"20180514","Foods not protected from contamination  [ date violation corrected: 5/14/2018 ]"
82655,"20170201","Inadequate procedures or records for time as a public health control   [ date violation corrected: 3/17/2017 ]"
82655,"20170201","Noncompliance with Gulf Coast oyster regulation  [ date violation corrected: 3/17/2017 ]"
82655,"20170201","Unclean or unsanitary food contact surfaces  [ date violation corrected: 3/17/2017 ]"
82655,"20170201","Improper food storage  [ date violation corrected: 3/17/2017 ]"
82655,"20170201","Permit license or inspection report not posted  [ date violation corrected: 3/17/2017 ]"
82655,"20160506","Inadequate and inaccessible handwashing facilities  [ date violation corrected: 2/1/2017 ]"
82655,"20160506","Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 2/1/2017 ]"
82656,"20180720","Moderate risk vermin infestation"
82656,"20180720","Unclean or degraded floors walls or ceilings"
82656,"20180720","No thermometers or uncalibrated thermometers "
82656,"20180720","Inadequate ventilation or lighting"
82656,"20170411","Food safety certificate or food handler card not available  [ date violation corrected: 4/14/2017 ]"
82656,"20170411","High risk vermin infestation  [ date violation corrected: 4/14/2017 ]"
82656,"20170411","Unapproved or unmaintained equipment or utensils  [ date violation corrected: 4/14/2017 ]"
82656,"20170411","Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 4/14/2017 ]"
82656,"20170411","Inadequate and inaccessible handwashing facilities  [ date violation corrected: 4/14/2017 ]"
82656,"20170411","Permit license or inspection report not posted  [ date violation corrected: 4/14/2017 ]"
82656,"20151020","Improper food storage  [ date violation corrected: 4/11/2017 ]"
82656,"20151020","Improper cooling methods  [ date violation corrected: 4/11/2017 ]"
82656,"20151020","No plan review or Building Permit  [ date violation corrected: 4/11/2017 ]"
82664,"20180208","Improper thawing methods   [ date violation corrected: 2/15/2018 ]"
82664,"20180208","Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 2/15/2018 ]"
82664,"20180208","Inadequate and inaccessible handwashing facilities  [ date violation corrected: 2/8/2018 ]"
82664,"20180208","Unapproved or unmaintained equipment or utensils  [ date violation corrected: 2/15/2018 ]"
82664,"20161109","Improper storage use or identification of toxic substances  [ date violation corrected: 12/22/2016 ]"
82664,"20161109","Inadequate and inaccessible handwashing facilities  [ date violation corrected: 12/22/2016 ]"
82664,"20161109","Moderate risk food holding temperature   [ date violation corrected: 12/22/2016 ]"
82677,"20180116","Unclean or degraded floors walls or ceilings  [ date violation corrected: 2/1/2018 ]"
82677,"20160805","Worker safety hazards  [ date violation corrected: 8/23/2016 ]"
82677,"20160805","Unclean nonfood contact surfaces  [ date violation corrected: 8/23/2016 ]"
82680,"20180501","Improper storage use or identification of toxic substances"
82680,"20180501","Moderate risk food holding temperature   [ date violation corrected: 5/1/2018 ]"
82680,"20180501","Inadequately cleaned or sanitized food contact surfaces"
82680,"20180501","Unclean or degraded floors walls or ceilings"
82680,"20180501","Low risk vermin infestation"
82680,"20170504","Improper reheating of food  [ date violation corrected: 5/11/2017 ]"
82680,"20170504","Improper cooling methods  [ date violation corrected: 5/4/2017 ]"
82680,"20170504","Inadequate and inaccessible handwashing facilities  [ date violation corrected: 5/4/2017 ]"
82680,"20160706","Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 7/13/2016 ]"
82680,"20160706","High risk food holding temperature   [ date violation corrected: 7/6/2016 ]"
82680,"20160706","Foods not protected from contamination  [ date violation corrected: 7/13/2016 ]"
82680,"20160706","Improper cooling methods  [ date violation corrected: 7/6/2016 ]"
82690,"20171020","Improper cooling methods"
82690,"20171020","Permit license or inspection report not posted"
82690,"20171020","High risk food holding temperature "
82690,"20160811","Inadequate ventilation or lighting  [ date violation corrected: 8/12/2016 ]"
82690,"20160811","High risk food holding temperature   [ date violation corrected: 8/12/2016 ]"
82690,"20160811","Improper thawing methods   [ date violation corrected: 8/12/2016 ]"
82690,"20160811","No hot water or running water  [ date violation corrected: 8/12/2016 ]"
82690,"20151015","Moderate risk food holding temperature   [ date violation corrected: 10/15/2015 ]"
82690,"20151015","Food safety certificate or food handler card not available  [ date violation corrected: 8/11/2016 ]"
82700,"20171011","Moderate risk vermin infestation  [ date violation corrected: 10/18/2017 ]"
82700,"20171011","Moderate risk food holding temperature   [ date violation corrected: 10/11/2017 ]"
82700,"20171011","Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 10/11/2017 ]"
82700,"20171011","Inadequate and inaccessible handwashing facilities  [ date violation corrected: 10/18/2017 ]"
82700,"20161122","Moderate risk food holding temperature   [ date violation corrected: 11/30/2016 ]"
82700,"20161122","Unclean nonfood contact surfaces  [ date violation corrected: 11/30/2016 ]"
82700,"20161122","Unclean or unsanitary food contact surfaces  [ date violation corrected: 11/30/2016 ]"
82700,"20151128","Food safety certificate or food handler card not available  [ date violation corrected: 11/22/2016 ]"
82700,"20151128","Moderate risk vermin infestation  [ date violation corrected: 11/22/2016 ]"
82715,"20160524","Insufficient hot water or running water  [ date violation corrected: 12/7/2016 ]"
82718,"20161207","Improper food storage  [ date violation corrected: 1/8/2018 ]"
82718,"20161207","Improper storage of equipment utensils or linens  [ date violation corrected: 1/8/2018 ]"
82718,"20160524","Moderate risk food holding temperature   [ date violation corrected: 12/7/2016 ]"
82718,"20160524","Foods not protected from contamination  [ date violation corrected: 12/7/2016 ]"
82719,"20180712","Unclean or degraded floors walls or ceilings"
82719,"20180712","Moderate risk food holding temperature "
82719,"20180712","Inadequate and inaccessible handwashing facilities"
82719,"20180712","Inadequate dressing rooms or improper storage of personal items"
82719,"20180712","Unapproved or unmaintained equipment or utensils"
82719,"20180712","Unclean or unsanitary food contact surfaces"
82719,"20170227","High risk food holding temperature   [ date violation corrected: 2/27/2017 ]"
82719,"20170227","Improper thawing methods   [ date violation corrected: 2/27/2017 ]"
82721,"20180108","Moderate risk food holding temperature   [ date violation corrected: 1/8/2018 ]"
82721,"20161207","Improper storage use or identification of toxic substances  [ date violation corrected: 1/8/2018 ]"
82721,"20161207","Improper storage of equipment utensils or linens  [ date violation corrected: 1/8/2018 ]"
82721,"20161207","Inadequate procedures or records for time as a public health control   [ date violation corrected: 1/8/2018 ]"
82721,"20160524","Inadequate dressing rooms or improper storage of personal items  [ date violation corrected: 12/7/2016 ]"
82733,"20180413","Foods not protected from contamination  [ date violation corrected: 4/13/2018 ]"
82733,"20180413","Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 4/24/2018 ]"
82733,"20180413","Unclean or degraded floors walls or ceilings  [ date violation corrected: 4/24/2018 ]"
82733,"20180413","High risk food holding temperature   [ date violation corrected: 4/13/2018 ]"
82733,"20170322","Moderate risk vermin infestation  [ date violation corrected: 4/4/2017 ]"
82733,"20170322","Improper thawing methods   [ date violation corrected: 4/4/2017 ]"
82733,"20170322","Improper cooling methods  [ date violation corrected: 3/22/2017 ]"
82733,"20160802","High risk food holding temperature   [ date violation corrected: 8/2/2016 ]"
82733,"20160802","Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 8/9/2016 ]"
82733,"20160802","Foods not protected from contamination  [ date violation corrected: 8/9/2016 ]"
82792,"20180524","Unclean or unsanitary food contact surfaces  [ date violation corrected: 5/24/2018 ]"
82792,"20170627","Unapproved or unmaintained equipment or utensils  [ date violation corrected: 5/24/2018 ]"
82792,"20170627","Foods not protected from contamination  [ date violation corrected: 5/24/2018 ]"
82793,"20170322","Moderate risk food holding temperature "
82793,"20170322","Wiping cloths not clean or properly stored or inadequate sanitizer"
82793,"20170322","Improper food storage"
82803,"20180525","Unclean or degraded floors walls or ceilings"
82803,"20170314","Inadequate ventilation or lighting  [ date violation corrected: 10/31/2017 ]"
82803,"20160810","Noncompliance with HAACP plan or variance  [ date violation corrected: 2/27/2017 ]"
82803,"20160810","Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 2/27/2017 ]"
82806,"20171108","Unclean nonfood contact surfaces  [ date violation corrected: 11/15/2017 ]"
